district,tahsil,gp_name,ps,gp,sample,Hperf_final,Hperf1_final,Hperf2_final,Hperf3_final,Hperf4_final,Hperf5_final,actionplan_nbprojects2009,actionplan_gpbudget2009,web_hh_employed2009,web_persondays_sc2009,web_persondays_st2009,web_persondays_total2009,web_persondays_women2009,web_hh_employed2010,web_persondays_sc2010,web_persondays_st2010,web_persondays_total2010,web_persondays_women2010,web_exp_unskilled2010,web_exp_skilled2010,web_exp_mat2010,web_exp_adm_tot2010,web_exp_tot2010,web_hh_employed2011,web_persondays_sc2011,web_persondays_st2011,web_persondays_total2011,web_persondays_women2011,web_authorisation2011,web_exp_unskilled2011,web_exp_skilled2011,web_exp_mat2011,web_exp_tax2011,web_exp_adm_tot2011,web_exp_tot2011,web_hh_employed2012,web_persondays_sc2012,web_persondays_st2012,web_persondays_total2012,web_persondays_women2012,web_authorisation2012,web_exp_unskilled2012,web_exp_skilled2012,web_exp_mat2012,web_exp_tax2012,web_exp_adm_tot2012,web_exp_tot2012,web_hh_employed2013,web_persondays_sc2013,web_persondays_st2013,web_persondays_total2013,web_persondays_women2013,web_authorisation2013,web_exp_unskilled2013,web_exp_skilled2013,web_exp_mat2013,web_exp_tax2013,web_exp_adm_tot2013,web_exp_tot2013,web_averagewage2009,web_averagewage2010,web_exp_labor2009,web_exp_material2009,web_exp_admin2009,web_exp_tot2009,web_frac_womendays2009,web_frac_scst2009,web_delay_total2009,web_delay_num_mrolls,web_delay_amtpaid,web_delay_perc,census_tot_pop,census_frac_scst,census_literacy,census_unemployment,census_agri,census_marginal
"Bharatpur","Bayana","NAHROLI","BAYANA","NEHROULI",0,5,3.17,55,54,19,38,4.158883,7.010312,447,12918,0,19.474,13083,205,2346,4075.910112,3.659,2728,2.38767,.35315,4.232329,.1415567,2.74082,258,4195,3295.589744,5.427,4012,0,5.09,1.19,2.72,.1273846,.21951368,9.01,251,3135,3432.054762,5.978,3679,0,5.91,1.12,4.26,.146875,.12094972,11.29,85,446,1111.341772,1.137,551,0,1.13,.27,.41,.2792,.10882353,1.81,53.14,68.44,16.07,29.75,0,45.82,.6718189,.663346,10,.666667,.1083333,1.58,3558,.2560427,.5393479,.6458685,.8261905,.1222222
"Bharatpur","Bayana","PALIDANG","BAYANA","PALIDAG",0,4,3.1,48,64,21,39,3.496508,5.027164,80,2445,0,3.634,1867,214,4159,4075.910112,9.027,6252,6.7876,.16807,4.232329,.1415567,6.95567,145,1942,3295.589744,3.228,2404,0,4.24,.6,2.86,.02,.21951368,7.72,114,3497,3432.054762,6.715,5316,0,5.99,1.65,9.66,.03,.12094972,17.34,84,2222,1111.341772,3.785,3011,0,5,.16,1.82,.2792,.10882353,6.98,72.79,87.14,3.55,.31,0,3.86,.513759,.6728123,6,1,.069,.8663333,5118,.3083236,.5314576,.5375146,.7638361,.4596536
"Bharatpur","Bayana","PARUA","BAYANA","PAROUA",0,6,3.43,63,49,16,38,3.178054,4.776178,469,7251,0,17.61,13186,347,2360,4075.910112,8.067,6929,5.35744,.12188,4.232329,.1415567,5.47932,267,5560,3295.589744,10.381,8756,0,12.38,1.15,10.55,.87,.21951368,24.95,318,3723,3432.054762,9.641,7697,0,10.15,.76,6.14,.05,.12094972,17.1,64,271,1111.341772,.645,562,0,.75,.03,11.08,.2792,.10882353,11.86,69.86,95.21,16.1,.54,0,16.64,.7487791,.4117547,6,21,2.319,19.582,5642,.2001064,.5265863,.600319,.6722838,.4789357
"Bharatpur","Bayana","PURABAI KHERA","BAYANA","PURABAIKHEDA",0,6,3.47,54,42,17,38,4.060443,5.897978,0,5561.3823,3080.7254,23.229818,12016.084,0,3657.539548,4075.910112,14.60090579,8330.592992,10.30489,.35657,4.232329,.1415567,10.66146,2,3425.05618,3295.589744,.128,52,0,12.88,.84,2.89,.01,.21951368,16.61,2,3093.630372,3432.054762,.125,63,0,5.99,.42,5.76,.01,.12094972,12.17,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,85.21,93.71,18.10576,10.14023,.0249128,28.2709,.4986665,.3524042,10,8,.9143333,10.00133,5008,.3740016,.5706869,.4866214,.6281602,.5418125
"Bharatpur","Bayana","SALABAD","BAYANA","SALABAD",0,5,3.24,51,54,19,38,3.912023,5.598237,224,5767,0,10.954,5778,246,1577,4075.910112,4.994,2773,3.98018,.11772,4.232329,.1415567,4.0979,178,2318,3295.589744,6.062,3399,0,6.33,1.3,8.43,.1273846,.21951368,16.06,143,1409,3432.054762,5.13,3671,0,4.05,.32,4.61,.146875,.12094972,8.98,75,679,1111.341772,.986,716,0,.97,.07,.39,.2792,.10882353,1.43,80.67,80.67,9.8,0,0,9.8,.5274786,.5264744,4,4.33333,.4396667,7.122,6887,.3124728,.5609118,.6348192,.8353876,.3252485
"Bharatpur","Bayana","SAMOGAR","BAYANA","SAMOGAR",1,2,3.4,100,45,40,39,3.663562,4.834693,463,3445,0,9.353,6329,230,1388,4075.910112,4.581,3421,3.87627,.20601,1.84081,.1415567,5.92309,367,3494,3295.589744,16.306,12204,0,17.01,3.11,11.15,.03,.21951368,31.3,283,1536,3432.054762,6.986,5193,0,6.83,.3,5.32,.05,.12094972,12.5,17,39,1111.341772,.183,116,0,.23,.2709792,.08,.2792,.10882353,.31,76.09,87.27,6.21,4.07,0,10.28,.6766813,.368331,6,10.3333,1.061333,7.677,3590,.3426184,.548468,.5830083,.8022712,.3827655
"Bharatpur","Bayana","SHAHPUR","BAYANA","SHAHPUR",0,5,3.34,56,45,20,37,4.442651,6.102961,449,6365,26,23.253,11453,234,1009,4075.910112,3.837,2469,2.60905,.08123,1.02493,.1415567,3.71521,61,439,3295.589744,1.478,1049,0,1.41,.07,8.691992,.1273846,.21951368,1.49,171,1062,3432.054762,6.049,3428,0,3.5,1.39,6.91,.146875,.12094972,11.8,78,363,1111.341772,1.402,701,0,.96,.38,4.59,.03,.10882353,5.97,65.94,69.26,19.55,16.8,0,36.35,.4925386,.2748463,3,0,0,0,3191,.2331558,.5026637,.5399562,.8746594,.4495913
"Bharatpur","Bayana","SHERGARH","BAYANA","SHERGARH",0,5,3.08,58,47,18,39,3.713572,5.693227,541,2509,30,13.699,6893,423,1702,25,5.938,3623,2.15355,.07855,4.232329,.1415567,2.2321,204,689,26,3.468,2475,0,3.06,.98,5.4,.1273846,.21951368,9.45,202,422,12,3.831,3319,0,3.98,.14,2.45,.146875,.12094972,6.58,174,485,12,2.648,2165,0,3.65,.1,3.827044,.2792,.10882353,3.75,25.2,36.27,8.68,0,0,8.68,.5031754,.185342,4,.666667,.055,1.793333,5819,.2022684,.5133184,.5260354,.7023205,.3633067
"Bharatpur","Bayana","SINGHARA","BAYANA","SINGHADA",0,5,3.11,65,41,16,39,3.555348,5.420535,685,7720,0,21.659,14530,567,3484,4075.910112,13.044,9355,6.87465,.29533,4.232329,.1415567,7.16998,236,1234,3295.589744,3.219,2055,0,2.98,1.02,5.24,.1273846,.21951368,9.24,435,5179,3432.054762,13.401,9214,0,14.49,.48,4.23,.146875,.12094972,19.2,329,2451,1111.341772,8.357,5695,0,10.1,.27,1.35,.2792,.10882353,11.72,47.07,54.97,10.64,0,0,10.64,.6708528,.3564338,7,9.33333,1.033333,5.899666,5870,.4936967,.5323679,.6195911,.7483206,.3403493
"Bharatpur","Bayana","SINGHANIYA","BAYANA","SINGHNIYA",0,6,3.4,56,54,19,38,3.610918,4.912655,234,7326,0,10.701,7871,74,1998,4075.910112,2.097,1988,2.9407,.1089,4.232329,.1415567,3.0496,51,612,3295.589744,.727,676,0,.83,1.05,5.23,.1273846,.21951368,7.11,135,2845,3432.054762,3.026,2862,0,2.08,.3,3.08,.146875,.12094972,5.47,90,1640,1111.341772,1.772,1565,0,2.28,.04,3.827044,.2792,.10882353,2.32,85.36,87.82,12.16,16.64,0,28.8,.7355387,.6846089,3,0,0,0,4869,.4111727,.5327583,.6611214,.7151515,.3436364
"Bharatpur","Bayana","SEEDPUR","BAYANA","SITPUR",0,6,3.37,49,51,19,38,4.007333,5.779045,239,2690,0,9.251,4691,189,834,4075.910112,4.31,2332,3.78519,.10934,4.232329,.1415567,3.89453,299,2374,3295.589744,8.594,4419,0,9.42,1.25,4.72,.1273846,.21951368,15.39,259,697,3432.054762,4.608,3187,0,4.18,.2,3.63,.146875,.12094972,8.01,160,519,1111.341772,1.772,1195,0,1.71,.08,3.827044,.2792,.10882353,1.79,83.18,86.02,8.63,0,0,8.63,.5070803,.2907794,8,6,.6126667,12.91467,4929,.2761209,.4879286,.4970582,.6712384,.3158532
"Bharatpur","Bayana","TARSOOMA","BAYANA","TERSUMA",0,6,3.37,54,41,16,38,3.583519,5.082646,510,2893,24,14.597,8267,430,8179,32,14.285,11857,10.13989,1.33254,6.8348,.1415567,18.30723,353,6844,3295.589744,9.265,7688,0,9.68,2.16,17.86,1.06,.21951368,30.77,360,8151,16,12.781,10297,0,14.52,.34,2.23,.146875,.12094972,17.08,31,320,1111.341772,.332,250,0,.37,.02,9.05,.2792,.10882353,9.44,71.26,76.29,11.58,15.26,0,26.84,.5663493,.1998356,7,41,3.85,29.093,4760,.3960084,.5464286,.5367647,.7043084,.1909297
"Bharatpur","Bayana","THANA DANG","BAYANA","THANADAG",0,6,3.34,54,50,19,37,4.204693,5.641552,492,2394,0,15.409,7344,223,774,4075.910112,3.867,2109,3.0941,.05389,4.232329,.1415567,3.14799,149,237,3295.589744,2.394,1091,0,2.88,1.08,5.46,.1273846,.21951368,9.42,97,1257,3432.054762,2.143,1398,0,1.32,.36,3.61,.146875,.12094972,5.29,37,933,1111.341772,1.151,955,0,1.15,.06,3.827044,.2792,.10882353,1.22,80.94,88.1,12.57,15.76,0,28.33,.4766046,.1553638,5,3,.16,6.284,4070,.0766585,.4643735,.4769042,.8774073,.372945
"Bharatpur","Bayana","BIDYARI","BAYANA","VIDIYARI",0,3,2.57,57,31,17,40,3.951244,5.520461,0,5561.3823,3080.7254,23.229818,12016.084,6,153,4075.910112,.179,147,.21301,.14778,4.232329,.1415567,.36079,63,784,3295.589744,1.473,808,0,1.65,1.68,6.64,.1273846,.21951368,9.97,134,4215,3432.054762,5.272,4121,0,6.45,.23,3.33,.146875,.12094972,10.02,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,0,119,0,.6,0,.6,.4986665,.3524042,3,5,.386,7.914333,1175,.4689362,.6944681,.6289362,.7752293,.3577982
"Bharatpur","Bayana","BEERAMPURA","BAYANA","VIRAMPURA",0,6,3.34,58,44,17,38,3.688879,5.76095,549.27307,5561.3823,3080.7254,23.229818,12016.084,414.5930388,3657.539548,4075.910112,14.60090579,8330.592992,9.638837,.3245458,4.232329,.1415567,11.6683,364.7871486,3425.05618,3295.589744,13.3648681,7746.473046,0,12.11285,1.035548,8.691992,.1273846,.21951368,21.633056,312.4,3093.630372,3432.054762,11.80058117,6946.444138,0,10.76183,.810132,6.439464,.146875,.12094972,17.500617,118.086,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,76.61818,79.42168,18.10576,10.14023,.0249128,28.2709,.4986665,.3524042,11.9116,35.1165,2.958752,23.77534,4226,.1187885,.60885,.5340748,.8501778,.3042153
"Bharatpur","Deeg","AU","DEEG","AOO",0,5,3.39,93,39,13,41,4.127134,5.405152,535,9460,45,25.002,12259,495,11253,59,22.955,12196,19.8748,.37145,4.232329,.1415567,20.24625,395,4718,35,12.579,6575,0,13.27,1.28,18.46,.1273846,.07,33.09,211,1904,18,6.673,2762,0,8.04,1.55,6.68,.146875,.6,16.87,118,1308,1111.341772,3.9,1811,0,1.89,.19,1.36,.2792,.10882353,3.44,86.69,85.85,22.55,14.45,0,37,.4903208,.3801696,12,9.66667,.673,5.502666,4986,.1933414,.5876454,.540714,.6646288,.4790393
"Bharatpur","Deeg","BADANGARH","DEEG","BADANGARH",0,4,3.23,89,36,12,41,3.555348,5.259005,511,5902,0,21.318,7708,562,8767,4075.910112,24.574,11740,25.15605,.16642,4.232329,.1415567,25.32247,331,2000,3295.589744,8.033,4227,0,8.68,.97,13.97,.1273846,.13,23.75,249,2286,3432.054762,7.361,4350,0,8,1.99,6.67,.146875,.12094972,16.67,176,1111,1111.341772,3.379,2304,0,4.51,.1,6.65,.2792,.10882353,11.25,88.06,87.89,17.82,4.34,0,22.16,.3615724,.2768552,17,9,.475,5.475,6395,.3443315,.5898358,.5585614,.8866454,.335813
"Bharatpur","Deeg","WADRIPUR","DEEG","BADRIPUR",0,4,3.23,90,39,15,41,3.218876,4.887337,515,10722,0,20.138,10871,152,2100,4075.910112,2.215,1271,1.76614,.30042,1.03387,.1415567,3.10043,342,4761,3295.589744,7.613,4963,0,7.3,.91,3.85,.1273846,.21951368,12.06,176,4607,3432.054762,5.857,3807,0,3.34,.11,2.47,.146875,.12094972,5.93,196,3708,1111.341772,5.476,3668,0,4.41,.17,.2,.2792,.10882353,4.78,75.98,81.73,14.09,14.87,0,28.96,.5398252,.5324262,10,.666667,.0733333,1.002333,4539,.5884556,.547918,.6199604,.4631884,.4289855
"Bharatpur","Deeg","BAHAJ","DEEG","BAHAJ",1,1,2.6,100,57,5,43,2.995732,5.347107,266,10064,0,13.991,6832,392,13262,54,22.371,14255,19.49292,.98459,1.21851,.1415567,21.69601,424,15999,93,28.754,19054,0,28.85,2.13,14.33,.1273846,.11,45.42,352,8494,31,13.918,9096,0,14.65,.44,2.42,.146875,.12094972,17.52,310,3346,1111.341772,4.977,3098,0,1.02,.13,.2,.2792,.10882353,1.35,89.65,87.77,11.72,21.33,0,33.05,.4883139,.7193196,9,20.6667,1.542667,5.347333,8087,.245332,.6281686,.5188574,.6576716,.4674891
"Bharatpur","Deeg","BANDHA CHAUTH","DEEG","BANDHA CHOTH",0,5,3.34,93,33,13,41,3.912023,5.482304,510,8082,0,30.859,14557,177,589,4075.910112,4.65,2552,3.07574,.12839,4.232329,.21949,3.42362,336,3117,3295.589744,11.294,5815,0,11.31,1.2,6.31,.1273846,.01,18.84,180,2009,3432.054762,4.772,2547,0,5.38,.15,2.26,.146875,.04,7.83,95,138,1111.341772,.241,133,0,.25,.01,.09,.2792,.10882353,.35,61.69,65.07,27.21,17.66,0,44.87,.4717262,.2619009,11,0,0,0,3514,.1937962,.5876494,.5526466,.7360051,.3613231
"Bharatpur","Deeg","BARAI","DEEG","BARAI",0,3,2.94,80,49,17,42,0,2.079442,345,8176,790,14.037,6079,278,3021,1718,9.506,4926,5.7913,.37687,5.12512,.1415567,11.29329,272,5106,207,9.471,4928,0,11.41,.81,2.16,.1273846,.06,14.44,188,2731,279,4.412,2822,0,10.29,.35,3.41,.146875,.02,14.06,193,2160,1111.341772,3.367,1752,0,4.44,.15,.23,.2792,.10882353,4.81,65.77,68.95,7.31,8.02,0,15.33,.4330697,.6387405,6,5.33333,.5113333,4.697,5001,.4107178,.5636873,.5064987,.6320907,.3468395
"Bharatpur","Deeg","BAROLI CHAUTH","DEEG","BAROLI CHOTH",0,4,3.13,81,48,14,41,3.663562,5.859361,163,4470,0,9.681,4428,124,1013,4075.910112,2.684,1290,1.81899,.12073,4.232329,.1415567,1.93972,207,2952,3295.589744,7.199,3909,0,6.51,1.65,7.74,.1273846,.21951368,15.9,214,4796,3432.054762,13.903,6466,0,16.76,.53,3.06,.146875,.12094972,20.34,190,1743,1111.341772,4.583,1874,0,5.95,.19,.2,.2792,.10882353,6.33,92.92,93.29,6.16,9.9,0,16.06,.4573908,.4617292,6,6.33333,.237,3.639333,4105,.1254568,.6280146,.7308161,.6352941,.1348416
"Bharatpur","Deeg","BEDHAM","DEEG","BEDHAM",1,9,4.15,100,35,0,40,3.871201,5.730587,622,4995,0,33.13,13807,411,2334,4075.910112,17.639,9010,13.72927,.45525,.05943,.1415567,14.24395,488,3827,3295.589744,28.744,15233,0,29.42,1.36,5,.1273846,.11,35.89,510,2819,3432.054762,18.296,9763,0,20.93,.66,2.72,.146875,.23,24.54,537,2146,1111.341772,15.434,8465,0,11.97,.65,3.827044,.2792,.10882353,12.62,81.24,81.29,26.05,15.97,0,42.02,.4167522,.1507697,10,1.33333,.0863333,.2933333,3882,.1849562,.5486863,.4827408,.6319721,.3949203
"Bharatpur","Deeg","CHULERA","DEEG","CHULEHRA",0,4,3.27,85,46,14,41,3.555348,5.193234,217,1698,0,11.655,5643,90,698,4075.910112,2.234,1299,2.03386,.16766,4.232329,.1415567,2.20152,235,1756,3295.589744,9.542,4982,0,10.9,1.09,4.2,.1273846,.21951368,16.19,145,1160,3432.054762,5.523,2862,0,6.47,.22,3.36,.146875,.12094972,10.04,132,1193,1111.341772,4.477,2448,0,6.18,.25,.84,.2792,.10882353,7.28,89.22,91.04,9.17,7.38,0,16.55,.4841699,.1456885,8,0,0,0,5257,.0732357,.4603386,.5333841,.6600081,.5405626
"Bharatpur","Deeg","DANTLOTHI","DEEG","DANTHLOTHI",1,1,3.4,100,43,25,44,3.931826,5.942931,559,2303,389,17.913,5302,67,366,4075.910112,.934,218,.84653,.2608,.75878,.1415567,1.86611,340,1154,3295.589744,9.604,4807,0,7.67,.93,4.08,.1273846,.13,12.81,395,1406,77,9.058,4879,0,8.41,.19,2.58,.146875,.08,11.27,257,937,390,6.801,3480,0,7.07,.24,.2,.2792,.10882353,7.51,94.11,90.63,15.5,.08,0,15.58,.2959861,.1502819,12,6.66667,.417,5.437,5373,.2345059,.5804951,.535455,.8112981,.589343
"Bharatpur","Deeg","DHAMARI","DEEG","DHAMARI",1,1,2.58,100,38,8,46,4.077538,5.936744,335,1760,0,10.091,4730,193,11,4075.910112,3.71,2265,1.60033,.08786,4.232329,.1415567,1.68819,430,642,3295.589744,14.166,8690,0,13.06,1.46,4.92,.1273846,.21951368,19.43,259,1234,3432.054762,7.001,4726,0,6.15,.25,3.31,.146875,.01,9.72,82,830,1111.341772,2.581,1415,0,2.91,.08,.2,.2792,.10882353,3.19,29.2,49.24,8.21,13.34,0,21.55,.4687345,.1744128,9,22.3333,.9676667,7.410667,4739,.0531758,.4747837,.4855455,.6989335,.4889253
"Bharatpur","Deeg","DIDAWALI","DEEG","DIDWALI",1,1,2.98,100,38,33,49,3.465736,5.362231,441,3205,0,12.688,6516,265,487,4075.910112,7.327,3308,5.69063,.61437,4.232329,.1415567,6.305,390,1903,3295.589744,12.152,6238,0,10.25,.65,2.61,.1273846,.08,13.59,135,2714,3432.054762,5.22,3006,0,.73,.01,1.78,.146875,.05,2.57,214,654,1111.341772,3.544,2208,0,2.56,.1,.13,.2792,.10882353,2.79,78.75,78.57,9.96,7.29,0,17.25,.5135561,.2526009,11,1.33333,.0613333,.5966666,4498,.1420631,.5535794,.5406848,.8688287,.2628267
"Bharatpur","Deeg","GUHANA","DEEG","GUHANA",1,3,2.87,100,35,16,40,2.833213,5.204007,332,4573,0,15.661,7738,158,1888,4075.910112,5.538,2818,4.17541,.20556,.01647,.2018,4.59924,382,3681,3295.589744,16.942,8504,0,16.94,1.39,5.11,.1273846,.21951368,23.44,296,2245,3432.054762,11.058,5725,0,9.84,.3,2.37,.146875,.12094972,12.51,224,764,1111.341772,7.728,4311,0,4.57,.21,.2,.2792,.10882353,4.98,73.06,75.4,9.68,12.15,0,21.83,.4940936,.2919992,6,11.6667,1.01,5.961,4815,.0928349,.4832814,.4843198,.7817157,.5783327
"Bharatpur","Deeg","IKLAHRA","DEEG","IKLAHARA",0,3,3.04,82,49,15,41,3.526361,5.31763,379,4554,0,12.425,4657,179,1282,4075.910112,4.243,1843,2.68283,.10103,4.232329,.33273,3.11659,289,6060,3295.589744,13.557,6312,0,13.07,1.34,4.52,.1273846,.07,19.01,147,2938,3432.054762,5.354,2601,0,6.87,.2,3.23,.146875,.12094972,10.31,63,969,1111.341772,1.768,1005,0,2.11,.08,3.827044,.2792,.10882353,2.19,63.4,64.44,9.04,44.58,0,53.62,.3748088,.3665191,9,8.33333,.7563334,5.786,4366,.2315621,.5568026,.5865781,.6576177,.3689751
"Bharatpur","Deeg","JANTOOTHAR","DEEG","JANUTHAR",0,3,3.09,90,49,13,43,3.433987,5.514436,259,3479,0,7.035,3636,300,3449,13,10.744,6423,8.05624,.38288,4.232329,.1415567,8.43912,365,4769,3295.589744,16.461,10524,0,15.1,1.53,6.25,.1273846,.16,23.03,68,420,3432.054762,.634,498,0,.68,.03,2.57,.146875,.09,3.36,132,503,1111.341772,1.768,1324,0,2.08,.07,.24,.2792,.10882353,2.39,75.69,76.53,5.64,1.07,0,6.71,.5168443,.4945274,4,1,.035,.2316667,6812,.2014093,.6399001,.6475338,.6026655,.4360683
"Bharatpur","Deeg","JATOLI THOON","DEEG","JATILI THOON",1,3,2.83,100,60,15,37,3.332205,5.550631,352,1964,93,8.526,3802,486,2294,152,17.202,6444,12.66088,.74182,1.93955,.09586,15.43811,375,2092,107,9.944,4660,0,9.63,.52,3.36,.1273846,.21951368,13.51,130,366,3432.054762,2.8,1190,0,2.3,.06,2.46,.146875,.28,5.11,131,380,10,3.695,1723,0,3.02,.16,.42,.2792,.04,3.64,76.55,77.66,7.47,0,0,7.47,.4459301,.241262,11,2.33333,.1173333,1.220333,4097,.1437637,.5828655,.5113498,.8786214,.3236763
"Bharatpur","Deeg","KAKRA","DEEG","KAKRA",1,4,2.88,100,57,0,40,4.143135,5.896687,396,3958,0,16.879,8130,180,2863,4075.910112,7.138,4064,5.24537,.41382,.86286,.1415567,6.52205,307,5658,3295.589744,16.584,9402,0,14.78,1.12,3.18,.1273846,.08,19.16,124,526,3432.054762,3.752,1718,0,4.17,.11,3.01,.146875,.12,7.41,11,1244.070981,1111.341772,.136,46,0,.17,.2709792,3.827044,.2792,.10882353,.17,74.11,76.68,12.68,0,0,12.68,.4816636,.2344926,3,.666667,.0486667,.3283333,5591,.1826149,.495618,.5587552,.8565059,.3733279
"Bharatpur","Deeg","KASOT","DEEG","KASOT",0,4,3.14,93,34,11,41,3.218876,5.056246,487,877,0,19.449,6446,164,442,4075.910112,4.319,1156,3.49447,.56113,3.03333,.1415567,7.08893,222,458,3295.589744,3.574,1295,0,3.76,.85,4.71,.1273846,.01,9.32,120,295,3432.054762,4.227,1379,0,4.95,.11,1.78,.146875,.12094972,6.84,91,24,1111.341772,.713,235,0,.82,.03,.36,.2792,.10882353,1.21,79.41,85.61,12.85,14.47,0,27.32,.3314309,.0450923,12,1.66667,.074,1.965333,4080,.045098,.6242647,.6428922,.88744,.4138641
"Bharatpur","Deeg","KHERA BRAHMAN","DEEG","KHERA BRAMHAN",0,4,3.19,88,43,13,42,3.433987,4.882802,311,4638,0,11.692,5285,224,3063,4075.910112,6.727,3510,4.43128,.10655,4.232329,.1415567,4.53783,241,2712,3295.589744,7.346,3973,0,6.9,.79,2.68,.1273846,.21951368,10.36,217,3044,3432.054762,7.259,4398,0,7.75,.24,2.43,.146875,.12094972,10.41,225,2717,1111.341772,5.744,3418,0,6.22,.19,.2,.2792,.10882353,6.61,87.65,87.4,9.85,9.5,0,19.35,.4520185,.3966815,9,0,0,0,4732,.2326712,.6367286,.5560017,.6611137,.2841504
"Bharatpur","Deeg","KHOH","DEEG","KHOH",1,8,4.08,100,50,8,38,3.78419,5.632645,443,10204,0,27.902,14420,372,5407,4075.910112,15.87,8736,14.31495,2.9504,5.0788,.1415567,22.34414,307,5068,3295.589744,11.572,6746,0,12.56,1.47,9.44,.03,.21951368,23.5,229,3972,3432.054762,8.521,4744,0,10.77,.33,1.78,.146875,.12094972,12.88,188,2586,1111.341772,4.729,2756,0,6.2,.22,2.71,.2792,.10882353,9.13,94.99,94.84,24.33,8.31,0,32.64,.5168088,.3657086,11,0,0,0,6550,.2030534,.5167939,.5720611,.6246879,.5476276
"Bharatpur","Deeg","KHOHRI","DEEG","KHOHARI",0,5,3.39,99,35,13,41,3.806663,5.920237,685,7309,0,25.668,12901,586,5806,4075.910112,27.382,15543,20.11833,1.29415,1.9091,.1415567,23.32158,477,4901,3295.589744,17.997,10986,0,18.39,2.3,7.39,.1273846,.14,28.22,144,1448,3432.054762,4.462,2675,0,5.11,.15,2.77,.146875,.02,8.06,289,2401,1111.341772,6.485,4529,0,6.64,.16,.2,.2792,.10882353,7,73.39,75.28,19.52,4.28,0,23.8,.5026103,.2847514,10,0,0,0,4120,.1881068,.5825243,.4866505,.3981088,.536643
"Bharatpur","Deeg","KORER","DEEG","KONRER",0,4,3.22,86,44,13,41,3.496508,5.154447,181,5561.3823,3080.7254,8.299,3609,226,56,4075.910112,12.978,5182,9.90471,1.20825,.85581,.1415567,11.96877,213,11,3295.589744,9.691,4193,0,10.22,1,3.37,.1273846,.21951368,14.59,156,22,3432.054762,6.532,2962,0,8.13,.44,4,.146875,.12094972,12.58,158,17,1111.341772,3.945,1968,0,5.51,.13,.2,.2792,.10882353,5.84,93.23,93.68,9.69,33.05,0,42.74,.4348717,.3524042,10,4.66667,.077,.7536666,4966,.1753927,.6167942,.6451873,.7270148,.3547105
"Bharatpur","Deeg","KUCHAWATI","DEEG","KUCHAWATI",0,5,3.35,98,36,9,42,4.060443,5.458308,592,5097,0,21.764,13410,491,2164,4075.910112,12.42,8466,8.81086,.27546,4.232329,.1415567,9.08632,439,2053,3295.589744,6.751,5056,0,6.9,.73,8.84,.1273846,.12,16.59,160,524,3432.054762,2.518,1960,0,2.59,1.52,4.1,.146875,.02,8.23,167,751,1111.341772,2.99,2387,0,2.15,.11,5.08,.2792,.10882353,7.34,55.69,67.17,20.22,21.32,0,41.54,.6161551,.2341941,20,2,.065,.9433333,4595,.2272035,.5969532,.531012,.512761,.1633411
"Bharatpur","Deeg","MAWAI","DEEG","MAWAI",0,4,3.15,96,35,13,41,4.718499,6.305636,734,2258,0,19.175,7530,577,1772,4075.910112,15.287,6146,11.63613,.38701,4.232329,.1415567,12.02314,305,835,3295.589744,5.889,2433,0,4.73,.51,7.63,.1273846,.21951368,12.86,135,958,3432.054762,4.832,1435,0,6.3,.18,1.78,.146875,.12094972,8.26,276,1454,1111.341772,8.763,3225,0,8.37,.42,1.98,.2792,.10882353,10.77,75.59,76.6,13.58,0,0,13.58,.3926988,.1177575,9,2.66667,.2416667,5.111333,3994,.1654982,.5756134,.5508263,.8467113,.4921962
"Bharatpur","Deeg","MOROLI","DEEG","MOROLI",1,8,3.13,100,25,20,33,3.78419,5.60138,672,7427,61,31.978,13760,112,890,4075.910112,1.875,1046,.57235,.01728,4.232329,.08428,.67391,318,6094,114,13.384,6801,0,11.75,1.39,5.98,.1273846,.21951368,19.12,242,3333,75,7.124,4312,0,5.54,.24,2.26,.146875,.12094972,8.04,161,1942,35,3.329,2037,0,3.25,.13,.2,.2792,.10882353,3.57,82.07,82.37,22.01,27.31,0,49.32,.4302958,.234161,10,2.33333,.2876666,2.449333,3954,.2473445,.6004047,.5101163,.769747,.5343314
"Bharatpur","Deeg","NIGOHI","DEEG","NIGOHI",0,4,3.37,94,35,14,41,3.828641,5.592665,572,10137,0,28.858,15349,423,6891,4075.910112,17.657,11781,15.86622,.58915,4.232329,.1415567,16.45537,296,2305,3295.589744,6.903,4575,0,6.84,1.05,4.77,.1273846,.19,12.85,279,2058,3432.054762,6.831,5054,0,7.53,.25,3.31,.146875,.12094972,11.09,247,1101,1111.341772,4.22,3040,0,3.2,.17,.2,.2792,.10882353,3.57,85.17,91,22.77,0,0,22.77,.5318803,.3512717,8,3.33333,.1826667,2.669,3874,.2960764,.5289107,.5389778,.6494961,.5862262
